测试套/软件包名,测试用例名,状态,日志文件,原因
,oe_test_yumgroup_001,fail,./mugen-riscv/logs/smoke-basic-os/oe_test_yumgroup_001/2023-04-29-06:23:17.log,oe-rv目前软件仓内并没有划分软件包组
,oe_test_MEMinfo_001,fail,./mugen-riscv/logs/smoke-basic-os/oe_test_MEMinfo_001/2023-05-26-00:16:17.log,file missing
,oe_test_perf_top_01,fail,./mugen-riscv/logs/smoke-basic-os/oe_test_perf_top_01/2023-05-26-00:17:11.log,file missing
smoke-iSulad,oe_test_iSula_attach_rename_001,fail,./mugen-riscv/logs/smoke-iSulad/oe_test_iSula_attach_rename_001/2023-04-28-23:47:23.log,docker镜像地址错误
,oe_test_iSula_cp_001,fail,./mugen-riscv/logs/smoke-iSulad/oe_test_iSula_cp_001/2023-04-28-23:54:18.log,docker镜像地址错误
,oe_test_iSula_create_start_001,fail,./mugen-riscv/logs/smoke-iSulad/oe_test_iSula_create_start_001/2023-04-28-23:58:00.log,docker镜像地址错误
,oe_test_iSula_export_001,fail,./mugen-riscv/logs/smoke-iSulad/oe_test_iSula_export_001/2023-04-28-23:50:40.log,docker镜像地址错误
,oe_test_iSula_mkdir100_001,fail,./mugen-riscv/logs/smoke-iSulad/oe_test_iSula_mkdir100_001/2023-04-29-00:13:20.log,docker镜像地址错误
,oe_test_iSula_pause_resume_001,fail,./mugen-riscv/logs/smoke-iSulad/oe_test_iSula_pause_resume_001/2023-04-29-00:16:46.log,docker镜像地址错误
,oe_test_iSula_query_state_001,fail,./mugen-riscv/logs/smoke-iSulad/oe_test_iSula_query_state_001/2023-04-28-23:43:34.log,docker镜像地址错误
,oe_test_iSula_restart_stop_001,fail,./mugen-riscv/logs/smoke-iSulad/oe_test_iSula_restart_stop_001/2023-04-29-00:01:40.log,docker镜像地址错误
,oe_test_iSula_search_info_001,fail,./mugen-riscv/logs/smoke-iSulad/oe_test_iSula_search_info_001/2023-04-29-00:04:01.log,docker镜像地址错误
sos,oe_test_sosreport_01,fail,./mugen-riscv/logs/sos/oe_test_sosreport_01/2023-04-27-02:54:08.log,file missing
,oe_test_sosreport_03,fail,./mugen-riscv/logs/sos/oe_test_sosreport_03/2023-04-27-03:27:15.log,file missing
spawn-fcgi,oe_test_service_spawn-fcgi,fail,./mugen-riscv/logs/spawn-fcgi/oe_test_service_spawn-fcgi/2023-06-25-04:36:27.log,未安装initscripts
storm,oe_test_service_storm-logviewer,fail,./mugen-riscv/logs/storm/oe_test_service_storm-logviewer/2023-04-27-03:14:39.log,no pkg in pkglist
,oe_test_service_storm-nimbus,fail,./mugen-riscv/logs/storm/oe_test_service_storm-nimbus/2023-04-27-03:16:14.log,no pkg in pkglist
,oe_test_service_storm-supervisor,fail,./mugen-riscv/logs/storm/oe_test_service_storm-supervisor/2023-04-27-03:17:35.log,no pkg in pkglist
,oe_test_service_storm-ui,fail,./mugen-riscv/logs/storm/oe_test_service_storm-ui/2023-04-27-03:18:58.log,no pkg in pkglist
strongswan,oe_test_service_strongswan_02,fail,./mugen-riscv/logs/strongswan/oe_test_service_strongswan_02/2023-04-27-03:34:49.log,pre_test时podman出现堆栈错误导致后续软件运行错误
,oe_test_service_swanctl_01,fail,./mugen-riscv/logs/strongswan/oe_test_service_swanctl_01/2023-04-27-03:52:50.log,pre_test时podman出现堆栈错误导致后续软件运行错误
,oe_test_service_swanctl_02,fail,./mugen-riscv/logs/strongswan/oe_test_service_swanctl_02/2023-04-27-04:00:56.log,pre_test时podman出现堆栈错误导致后续软件运行错误
targetcli,oe_test_targetcli_01,fail,./mugen-riscv/logs/targetcli/oe_test_targetcli_01/2023-04-27-04:13:08.log,
,oe_test_targetcli_02,fail,./mugen-riscv/logs/targetcli/oe_test_targetcli_02/2023-04-27-04:15:41.log,
,oe_test_targetcli_03,fail,./mugen-riscv/logs/targetcli/oe_test_targetcli_03/2023-04-27-04:17:38.log,
,oe_test_targetcli_04,fail,./mugen-riscv/logs/targetcli/oe_test_targetcli_04/2023-04-27-04:20:01.log,
udisks2,oe_test_service_udisks2,fail,./mugen-riscv/logs/udisks2/oe_test_service_udisks2/2023-04-27-04:42:18.log,Failed to load module: /usr/lib64/gio/modules/libgvfsdbus.so
vdo,oe_test_service_vdo,fail,./mugen-riscv/logs/vdo/oe_test_service_vdo/2023-04-27-04:56:41.log,nothing provides kmod-kvdo
wireshark,oe_test_mergecap,fail,./mugen-riscv/logs/wireshark/oe_test_mergecap/2023-04-28-04:22:18.log,file missing 
wsmancli,oe_test_wsmancli_wseventmgr_01,fail,./mugen-riscv/logs/wsmancli/oe_test_wsmancli_wseventmgr_01/2023-04-27-05:08:33.log,
,oe_test_wsmancli_wsman_02,fail,./mugen-riscv/logs/wsmancli/oe_test_wsmancli_wsman_02/2023-04-27-05:20:46.log,
,oe_test_wsmancli_wsman_05,fail,./mugen-riscv/logs/wsmancli/oe_test_wsmancli_wsman_05/2023-04-27-05:26:31.log,
,oe_test_wsmancli_wsman_06,fail,./mugen-riscv/logs/wsmancli/oe_test_wsmancli_wsman_06/2023-05-22-03:35:34.log,wamancli: faild to test -N
,oe_test_wsmancli_wsman_07,fail,./mugen-riscv/logs/wsmancli/oe_test_wsmancli_wsman_07/2023-04-27-05:32:42.log,
FS_File,oe_test_FSIO_modify_file,fail,./mugen-riscv/logs/FS_File/oe_test_FSIO_modify_file/2023-06-23-02:15:24.log,preinstall absent
,oe_test_FSIO_sys_fs_check,fail,./mugen-riscv/logs/FS_File/oe_test_FSIO_sys_fs_check/2023-06-23-02:21:04.log,挂载硬盘时出错，显示硬盘不存在
,oe_test_FSIO_filefrag,fail,./mugen-riscv/logs/FS_File/oe_test_FSIO_filefrag/2023-06-23-02:13:11.log,preinstall absent
,oe_test_FSIO_act_file_lack_inode,fail,./mugen-riscv/logs/FS_File/oe_test_FSIO_act_file_lack_inode/2023-06-23-01:37:53.log,preinstall absent
,oe_test_FSIO_create_hardlink_fail,fail,./mugen-riscv/logs/FS_File/oe_test_FSIO_create_hardlink_fail/2023-06-23-02:08:47.log,preinstall absent
smoke-docker,oe_test_docker_start_stop_delete_001,fail,./mugen-riscv/logs/smoke-docker/oe_test_docker_start_stop_delete_001/2023-06-23-05:03:59.log,docker path error
,oe_test_docker_save_load_001,fail,./mugen-riscv/logs/smoke-docker/oe_test_docker_save_load_001/2023-06-23-05:31:49.log,Broken testcase
,oe_test_docker_create_001,fail,./mugen-riscv/logs/smoke-docker/oe_test_docker_create_001/2023-06-23-05:26:18.log,Broken testcase
,oe_test_docker_create_003,fail,./mugen-riscv/logs/smoke-docker/oe_test_docker_create_003/2023-06-23-05:20:51.log,Broken testcase
,oe_test_docker_exec_cmd_001,fail,./mugen-riscv/logs/smoke-docker/oe_test_docker_exec_cmd_001/2023-06-23-05:15:16.log,Broken testcase
,oe_test_docker_commit_export_import_001,fail,./mugen-riscv/logs/smoke-docker/oe_test_docker_commit_export_import_001/2023-06-23-04:47:49.log,Broken testcase
,oe_test_docker_rename_pause_resume_001,fail,./mugen-riscv/logs/smoke-docker/oe_test_docker_rename_pause_resume_001/2023-06-23-04:30:49.log,Broken testcase
,oe_test_docker_tag_001,fail,./mugen-riscv/logs/smoke-docker/oe_test_docker_tag_001/2023-06-23-05:09:35.log,Broken testcase
,oe_test_docker_search_info_001,fail,./mugen-riscv/logs/smoke-docker/oe_test_docker_search_info_001/2023-06-23-04:36:54.log,Broken testcase
,oe_test_docker_attach_001,fail,./mugen-riscv/logs/smoke-docker/oe_test_docker_attach_001/2023-06-23-04:58:26.log,Broken testcase
,oe_test_docker_custom-image,fail,./mugen-riscv/logs/smoke-docker/oe_test_docker_custom-image/2023-06-23-05:37:22.log,打包构建时出错
nodejs-clean-css,oe_test_cleancss_01,fail,./mugen-riscv/logs/nodejs-clean-css/oe_test_cleancss_01/2023-06-26-02:56:05.log,核心转储出错 Segmentation fault (core dumped)
,oe_test_cleancss_02,fail,./mugen-riscv/logs/nodejs-clean-css/oe_test_cleancss_02/2023-06-26-03:01:04.log,核心转储出错 Segmentation fault (core dumped)
embedded_os_basic_extra_test,oe_test_acl_verwrite_previous_rules,fail,./mugen-riscv/logs/embedded_os_basic_extra_test/oe_test_acl_verwrite_previous_rules/2023-06-26-03:39:54.log,缺少文件'/usr/bin/less.less'
,oe_test_acl_send_kill_notbelong,fail,./mugen-riscv/logs/embedded_os_basic_extra_test/oe_test_acl_send_kill_notbelong/2023-06-26-03:38:59.log,缺少文件'/bin/kill.procps'
,oe_test_acl_allow_change_ownership,fail,./mugen-riscv/logs/embedded_os_basic_extra_test/oe_test_acl_allow_change_ownership/2023-06-26-03:34:57.log,操作无法执行
,oe_test_acl_ignore_dal_across,fail,./mugen-riscv/logs/embedded_os_basic_extra_test/oe_test_acl_ignore_dal_across/2023-06-26-03:35:45.log,缺少文件'/usr/bin/less.less'
,oe_test_acl_manage_net,fail,./mugen-riscv/logs/embedded_os_basic_extra_test/oe_test_acl_manage_net/2023-06-26-03:36:36.log,文件系统设置不正确
,oe_test_acl_allow_change_nochange,fail,./mugen-riscv/logs/embedded_os_basic_extra_test/oe_test_acl_allow_change_nochange/2023-06-26-03:33:52.log,缺少文件'/bin/chattr.e2fsprogs'
,oe_test_acl_ordinary_users_setgid,fail,./mugen-riscv/logs/embedded_os_basic_extra_test/oe_test_acl_ordinary_users_setgid/2023-06-26-03:37:57.log,缺少文件'/bin/chattr.e2fsprogs' 
amanda,oe_test_amanda_amcheck,fail,./mugen-riscv/logs/amanda/oe_test_amanda_amcheck/2023-06-16-03:44:44.log,
openssh,oe_test_openssh_cipher,fail,./mugen-riscv/logs/openssh/oe_test_openssh_cipher/2023-06-16-04:10:21.log,
,oe_test_openssh_locked,fail,./mugen-riscv/logs/openssh/oe_test_openssh_locked/2023-06-16-04:11:55.log,preinstall absent/timeout
,oe_test_openssh_no_password,fail,./mugen-riscv/logs/openssh/oe_test_openssh_no_password/2023-06-16-04:12:57.log,preinstall absent/timeout
,oe_test_openssh_scp,fail,./mugen-riscv/logs/openssh/oe_test_openssh_scp/2023-06-16-04:17:42.log,preinstall absent/timeout
,oe_test_openssh_scp_P,fail,./mugen-riscv/logs/openssh/oe_test_openssh_scp_P/2023-06-16-04:15:05.log,preinstall absent/timeout
,oe_test_openssh_scp_q,fail,./mugen-riscv/logs/openssh/oe_test_openssh_scp_q/2023-06-16-04:16:05.log,preinstall absent/timeout
python-rtslib,oe_test_service_target,fail,./mugen-riscv/logs/python-rtslib/oe_test_service_target/2023-06-16-04:21:37.log,内核模块缺失 configfs 导致启动出错 Could not load module: configfs
podman_3.4.4.2,oe_test_podman_3.4.4.2_07,fail,./mugen-riscv/logs/podman_3.4.4.2/oe_test_podman_3.4.4.2_07/2023-06-22-06:02:15.log,
,oe_test_podman_3.4.4.2_04,fail,./mugen-riscv/logs/podman_3.4.4.2/oe_test_podman_3.4.4.2_04/2023-06-22-06:07:33.log,file missing
,oe_test_podman_3.4.4.2_01,fail,./mugen-riscv/logs/podman_3.4.4.2/oe_test_podman_3.4.4.2_01/2023-06-22-06:12:57.log,
,oe_test_service_podman-auto-update,fail,./mugen-riscv/logs/podman_3.4.4.2/oe_test_service_podman-auto-update/2023-06-22-06:18:04.log,file missing/systemd unit runtime error/systemd unit enable failure
,oe_test_podman_3.4.4.2_03,fail,./mugen-riscv/logs/podman_3.4.4.2/oe_test_podman_3.4.4.2_03/2023-06-22-06:33:51.log,file missing
,oe_test_podman_3.4.4.2_02,fail,./mugen-riscv/logs/podman_3.4.4.2/oe_test_podman_3.4.4.2_02/2023-06-22-06:39:12.log,
,oe_test_podman_3.4.4.2_09,fail,./mugen-riscv/logs/podman_3.4.4.2/oe_test_podman_3.4.4.2_09/2023-06-22-06:44:41.log,timeout
,oe_test_podman_3.4.4.2_06,fail,./mugen-riscv/logs/podman_3.4.4.2/oe_test_podman_3.4.4.2_06/2023-06-22-07:14:49.log,file missing
,oe_test_podman_3.4.4.2_05,fail,./mugen-riscv/logs/podman_3.4.4.2/oe_test_podman_3.4.4.2_05/2023-06-22-07:15:53.log,file missing
,oe_test_podman_3.4.4.2_16,fail,./mugen-riscv/logs/podman_3.4.4.2/oe_test_podman_3.4.4.2_16/2023-06-22-07:17:39.log,
,oe_test_podman_3.4.4.2_11,fail,./mugen-riscv/logs/podman_3.4.4.2/oe_test_podman_3.4.4.2_11/2023-06-22-07:18:33.log,
,oe_test_podman_3.4.4.2_12,fail,./mugen-riscv/logs/podman_3.4.4.2/oe_test_podman_3.4.4.2_12/2023-06-22-07:19:23.log,
,oe_test_podman_3.4.4.2_14,fail,./mugen-riscv/logs/podman_3.4.4.2/oe_test_podman_3.4.4.2_14/2023-06-22-07:20:13.log,
,oe_test_podman_3.4.4.2_20,fail,./mugen-riscv/logs/podman_3.4.4.2/oe_test_podman_3.4.4.2_20/2023-06-22-07:21:06.log,
,oe_test_podman_3.4.4.2_13,fail,./mugen-riscv/logs/podman_3.4.4.2/oe_test_podman_3.4.4.2_13/2023-06-22-07:21:43.log,
,oe_test_podman_3.4.4.2_15,fail,./mugen-riscv/logs/podman_3.4.4.2/oe_test_podman_3.4.4.2_15/2023-06-22-07:22:33.log,timeout
,oe_test_podman_3.4.4.2_17,fail,./mugen-riscv/logs/podman_3.4.4.2/oe_test_podman_3.4.4.2_17/2023-06-22-07:23:14.log,
,oe_test_podman_3.4.4.2_26,fail,./mugen-riscv/logs/podman_3.4.4.2/oe_test_podman_3.4.4.2_26/2023-06-22-07:24:45.log,
,oe_test_podman_3.4.4.2_22,fail,./mugen-riscv/logs/podman_3.4.4.2/oe_test_podman_3.4.4.2_22/2023-06-22-07:25:42.log,
,oe_test_podman_3.4.4.2_27,fail,./mugen-riscv/logs/podman_3.4.4.2/oe_test_podman_3.4.4.2_27/2023-06-22-07:26:40.log,
,oe_test_podman_3.4.4.2_28,fail,./mugen-riscv/logs/podman_3.4.4.2/oe_test_podman_3.4.4.2_28/2023-06-22-07:27:17.log,
,oe_test_podman_3.4.4.2_DK_01,fail,./mugen-riscv/logs/podman_3.4.4.2/oe_test_podman_3.4.4.2_DK_01/2023-06-22-07:28:02.log,
,oe_test_podman_3.4.4.2_21,fail,./mugen-riscv/logs/podman_3.4.4.2/oe_test_podman_3.4.4.2_21/2023-06-22-07:28:45.log,
,oe_test_podman_3.4.4.2_DK_02,fail,./mugen-riscv/logs/podman_3.4.4.2/oe_test_podman_3.4.4.2_DK_02/2023-06-22-07:29:46.log,
,oe_test_podman_3.4.4.2_25,fail,./mugen-riscv/logs/podman_3.4.4.2/oe_test_podman_3.4.4.2_25/2023-06-22-07:31:34.log,
,oe_test_podman_3.4.4.2_23,fail,./mugen-riscv/logs/podman_3.4.4.2/oe_test_podman_3.4.4.2_23/2023-06-22-07:32:18.log,
,oe_test_podman_DK_3.4.4.2_04,fail,./mugen-riscv/logs/podman_3.4.4.2/oe_test_podman_DK_3.4.4.2_04/2023-06-22-07:33:07.log,file missing
,oe_test_podman_DK_3.4.4.2_12,fail,./mugen-riscv/logs/podman_3.4.4.2/oe_test_podman_DK_3.4.4.2_12/2023-06-22-07:34:50.log,
,oe_test_podman_DK_3.4.4.2_09,fail,./mugen-riscv/logs/podman_3.4.4.2/oe_test_podman_DK_3.4.4.2_09/2023-06-22-07:36:31.log,timeout
,oe_test_podman_DK_3.4.4.2_11,fail,./mugen-riscv/logs/podman_3.4.4.2/oe_test_podman_DK_3.4.4.2_11/2023-06-22-08:06:39.log,
,oe_test_podman_3.4.4.2_DK_03,fail,./mugen-riscv/logs/podman_3.4.4.2/oe_test_podman_3.4.4.2_DK_03/2023-06-22-08:08:18.log,file missing
,oe_test_podman_DK_3.4.4.2_06,fail,./mugen-riscv/logs/podman_3.4.4.2/oe_test_podman_DK_3.4.4.2_06/2023-06-22-08:09:10.log,file missing
,oe_test_podman_DK_3.4.4.2_05,fail,./mugen-riscv/logs/podman_3.4.4.2/oe_test_podman_DK_3.4.4.2_05/2023-06-22-08:10:03.log,file missing
,oe_test_podman_DK_3.4.4.2_23,fail,./mugen-riscv/logs/podman_3.4.4.2/oe_test_podman_DK_3.4.4.2_23/2023-06-22-08:12:37.log,
,oe_test_podman_DK_3.4.4.2_27,fail,./mugen-riscv/logs/podman_3.4.4.2/oe_test_podman_DK_3.4.4.2_27/2023-06-22-08:13:29.log,
,oe_test_podman_DK_3.4.4.2_19,fail,./mugen-riscv/logs/podman_3.4.4.2/oe_test_podman_DK_3.4.4.2_19/2023-06-22-08:14:06.log,
,oe_test_podman_DK_3.4.4.2_25,fail,./mugen-riscv/logs/podman_3.4.4.2/oe_test_podman_DK_3.4.4.2_25/2023-06-22-08:14:58.log,
,oe_test_podman_DK_3.4.4.2_13,fail,./mugen-riscv/logs/podman_3.4.4.2/oe_test_podman_DK_3.4.4.2_13/2023-06-22-08:15:42.log,
,oe_test_podman_DK_3.4.4.2_24,fail,./mugen-riscv/logs/podman_3.4.4.2/oe_test_podman_DK_3.4.4.2_24/2023-06-22-08:16:33.log,
,oe_test_podman_DK_3.4.4.2_14,fail,./mugen-riscv/logs/podman_3.4.4.2/oe_test_podman_DK_3.4.4.2_14/2023-06-22-08:17:22.log,
,oe_test_podman_DK_3.4.4.2_17,fail,./mugen-riscv/logs/podman_3.4.4.2/oe_test_podman_DK_3.4.4.2_17/2023-06-22-08:18:15.log,
,oe_test_podman_DK_3.4.4.2_20,fail,./mugen-riscv/logs/podman_3.4.4.2/oe_test_podman_DK_3.4.4.2_20/2023-06-22-08:19:01.log,
,oe_test_podman_DK_3.4.4.2_28,fail,./mugen-riscv/logs/podman_3.4.4.2/oe_test_podman_DK_3.4.4.2_28/2023-06-22-08:19:40.log,
,oe_test_podman_DK_3.4.4.2_21,fail,./mugen-riscv/logs/podman_3.4.4.2/oe_test_podman_DK_3.4.4.2_21/2023-06-22-08:20:27.log,
,oe_test_podman_DK_3.4.4.2_26,fail,./mugen-riscv/logs/podman_3.4.4.2/oe_test_podman_DK_3.4.4.2_26/2023-06-22-08:21:29.log,
,oe_test_podman_DK_3.4.4.2_16,fail,./mugen-riscv/logs/podman_3.4.4.2/oe_test_podman_DK_3.4.4.2_16/2023-06-22-08:22:25.log,
,oe_test_podman_DK_3.4.4.2_15,fail,./mugen-riscv/logs/podman_3.4.4.2/oe_test_podman_DK_3.4.4.2_15/2023-06-22-08:23:15.log,timeout
testNG,oe_test_testNG_annotations_group,fail,./mugen-riscv/logs/testNG/oe_test_testNG_annotations_group/2023-06-22-07:40:10.log,file missing
conmon,oe_test_conmon_02,fail,./mugen-riscv/logs/conmon/oe_test_conmon_02/2023-06-22-08:02:45.log,
,oe_test_conmon_03,fail,./mugen-riscv/logs/conmon/oe_test_conmon_03/2023-06-22-08:07:46.log,
,oe_test_conmon_04,fail,./mugen-riscv/logs/conmon/oe_test_conmon_04/2023-06-22-08:12:42.log,
nodejs-grunt-cli,oe_test_gruntcli_grunt_01,fail,./mugen-riscv/logs/nodejs-grunt-cli/oe_test_gruntcli_grunt_01/2023-06-22-09:03:18.log,
,oe_test_gruntcli_grunt_02,fail,./mugen-riscv/logs/nodejs-grunt-cli/oe_test_gruntcli_grunt_02/2023-06-22-09:05:50.log,
hadoop-3.1,oe_test_service_hadoop-datanode-3.1,fail,./mugen-riscv/logs/hadoop-3.1/oe_test_service_hadoop-datanode-3.1/2023-06-22-09:24:19.log,file missing/systemd unit restart failure/systemd unit runtime error
,oe_test_service_hadoop-nodemanager-3.1,fail,./mugen-riscv/logs/hadoop-3.1/oe_test_service_hadoop-nodemanager-3.1/2023-06-22-09:28:29.log,file missing/systemd unit restart failure/systemd unit runtime error
,oe_test_service_hadoop-proxyserver-3.1,fail,./mugen-riscv/logs/hadoop-3.1/oe_test_service_hadoop-proxyserver-3.1/2023-06-22-09:29:53.log,file missing/systemd unit restart failure/systemd unit runtime error
,oe_test_service_hadoop-resourcemanager-3.1,fail,./mugen-riscv/logs/hadoop-3.1/oe_test_service_hadoop-resourcemanager-3.1/2023-06-22-09:31:16.log,file missing/systemd unit restart failure/systemd unit runtime error
,oe_test_service_hadoop-zkfc-3.1,fail,./mugen-riscv/logs/hadoop-3.1/oe_test_service_hadoop-zkfc-3.1/2023-06-22-09:37:40.log,file missing/systemd unit restart failure/systemd unit runtime error/timeout
fetch-crl,oe_test_fetch_crl_service,fail,./mugen-riscv/logs_failed/fetch-crl/oe_test_fetch_crl_service/2023-06-25-15_47_02.log,fetch-crl.service 启动失败 ERROR CRL verification failed for KEK/0 (KEK)
hadoop,oe_test_service_hadoop-datanode,fail,./mugen-riscv/logs_failed/hadoop/oe_test_service_hadoop-datanode/2023-06-25-17_24_09.log,被测软件包 hadoop-hdfs hadoop-mapreduce hadoop-yarn 不存在
,oe_test_service_hadoop-historyserver,fail,./mugen-riscv/logs_failed/hadoop/oe_test_service_hadoop-historyserver/2023-07-06-20_22_48.log,被测软件包 hadoop-hdfs hadoop-mapreduce hadoop-yarn 不存在
,oe_test_service_hadoop-journalnode,fail,./mugen-riscv/logs_failed/hadoop/oe_test_service_hadoop-journalnode/2023-06-25-17_25_57.log,被测软件包 hadoop-hdfs hadoop-mapreduce hadoop-yarn 不存在
,oe_test_service_hadoop-namenode,fail,./mugen-riscv/logs_failed/hadoop/oe_test_service_hadoop-namenode/2023-06-25-17_27_38.log,被测软件包 hadoop-hdfs hadoop-mapreduce hadoop-yarn 不存在
,oe_test_service_hadoop-nodemanager,fail,./mugen-riscv/logs_failed/hadoop/oe_test_service_hadoop-nodemanager/2023-06-25-17_29_21.log,被测软件包 hadoop-hdfs hadoop-mapreduce hadoop-yarn 不存在
,oe_test_service_hadoop-proxyserver,fail,./mugen-riscv/logs_failed/hadoop/oe_test_service_hadoop-proxyserver/2023-06-25-17_31_02.log,被测软件包 hadoop-hdfs hadoop-mapreduce hadoop-yarn 不存在
,oe_test_service_hadoop-resourcemanager,fail,./mugen-riscv/logs_failed/hadoop/oe_test_service_hadoop-resourcemanager/2023-06-25-17_32_44.log,被测软件包 hadoop-hdfs hadoop-mapreduce hadoop-yarn 不存在
,oe_test_service_hadoop-secondarynamenode,fail,./mugen-riscv/logs_failed/hadoop/oe_test_service_hadoop-secondarynamenode/2023-06-25-17_34_25.log,被测软件包 hadoop-hdfs hadoop-mapreduce hadoop-yarn 不存在
,oe_test_service_hadoop-timelineserver,fail,./mugen-riscv/logs_failed/hadoop/oe_test_service_hadoop-timelineserver/2023-06-25-17_36_05.log,被测软件包 hadoop-hdfs hadoop-mapreduce hadoop-yarn 不存在
jgit,oe_test_jgit_01,fail,./mugen-riscv/logs_failed/jgit/oe_test_jgit_01/2023-06-25-16_22_31.log,jgit 依赖关系不满足
,oe_test_jgit_02,fail,./mugen-riscv/logs_failed/jgit/oe_test_jgit_02/2023-06-25-16_24_32.log,jgit 依赖关系不满足
,oe_test_jgit_03,fail,./mugen-riscv/logs_failed/jgit/oe_test_jgit_03/2023-06-25-16_26_08.log,jgit 依赖关系不满足
meson_0.63,oe_test_meson_0.63_meson_21,fail,./mugen-riscv/logs_failed/meson_0.63/oe_test_meson_0.63_meson_21/2023-06-25-13_46_28.log,没有引入测试需要的依赖 cmake
ocaml-22.03,oe_test_ocaml_ocaml-instr-report,fail,./mugen-riscv/logs/ocaml-20.03/oe_test_ocaml_ocaml-instr-report/2023-06-23-03:44:52.log,使用了不支持的指令进行测试
,oe_test_ocaml_davail,fail,./mugen-riscv/logs/ocaml-20.03/oe_test_ocaml_davail/2023-06-23-11:39:43.log,unsafe-string is not available.
xmvn_3.0.0-24,oe_test_xmvn_base_mvn-local_01,fail,./mugen-riscv/logs_failed/xmvn_3.0.0-24/oe_test_xmvn_base_mvn-local_01/2023-06-25-14_15_31.log,测试出错 No group data available for configured repositories.
libguestfs,oe_test_libguestfs_guestfish_02,fail,./mugen-riscv/logs/libguestfs/oe_test_libguestfs_guestfish_02/2023-06-22-15_44_45.log ,测试所需 qemu 镜像没有 riscv 架构
,oe_test_libguestfs_libguestfs-test-tool,fail,./mugen-riscv/logs/libguestfs/oe_test_libguestfs_libguestfs-test-tool/2023-06-22-15_50_04.log ,测试所需 qemu 镜像没有 riscv 架构
rust,oe_test_rustc_01,fail,./mugen-riscv/logs/rust/oe_test_rustc_01/2023-06-22-17_43_34.log ,软件包 rust 不存在
,oe_test_rustc_02,fail,./mugen-riscv/logs/rust/oe_test_rustc_02/2023-06-22-17_44_42.log ,软件包 rust 不存在
,oe_test_rustc_03,fail,./mugen-riscv/logs/rust/oe_test_rustc_03/2023-06-22-17_45_36.log ,软件包 rust 不存在
,oe_test_cargo_02,fail,./mugen-riscv/logs/rust/oe_test_cargo_02/2023-06-22-17_47_45.log ,软件包 cargo 不存在
,oe_test_clippy,fail,./mugen-riscv/logs/rust/oe_test_clippy/2023-06-22-17_48_36.log ,软件包 clippy 不存在
baws-sdk-java,oe_test_baws-sdk-java_001,fail,./mugen-riscv/logs/baws-sdk-java/oe_test_baws-sdk-java_001/2023-06-22-18_12_41.log ,软件包 aws-sdk-java 安装有依赖错误
