测试套/软件包名,测试用例名,状态,日志文件,原因
,oe_test_perl-libwww-perl_HEAD_02,success,./mugen-riscv/logs/perl-libwww-perl/oe_test_perl-libwww-perl_HEAD_02/2023-04-28-00:41:56.log,None
,oe_test_perl-libwww-perl_POST_01,success,./mugen-riscv/logs/perl-libwww-perl/oe_test_perl-libwww-perl_POST_01/2023-04-28-00:48:43.log,None
,oe_test_perl-libwww-perl_POST_02,success,./mugen-riscv/logs/perl-libwww-perl/oe_test_perl-libwww-perl_POST_02/2023-04-28-00:51:26.log,None
,oe_test_perl-libwww-perl_lwp-dump,success,./mugen-riscv/logs/perl-libwww-perl/oe_test_perl-libwww-perl_lwp-dump/2023-04-28-00:43:59.log,None
,oe_test_perl-libwww-perl_lwp_request_01,success,./mugen-riscv/logs/perl-libwww-perl/oe_test_perl-libwww-perl_lwp_request_01/2023-04-28-00:45:33.log,None
,oe_test_perl-libwww-perl_lwp_request_02,success,./mugen-riscv/logs/perl-libwww-perl/oe_test_perl-libwww-perl_lwp_request_02/2023-04-28-00:47:19.log,None
plymouth,oe_test_service_plymouth-halt,success,./mugen-riscv/logs/plymouth/oe_test_service_plymouth-halt/2023-04-26-19:22:32.log,None
,oe_test_service_plymouth-kexec,success,./mugen-riscv/logs/plymouth/oe_test_service_plymouth-kexec/2023-04-26-19:25:07.log,None
,oe_test_service_plymouth-poweroff,success,./mugen-riscv/logs/plymouth/oe_test_service_plymouth-poweroff/2023-04-26-19:27:26.log,None
,oe_test_service_plymouth-quit,success,./mugen-riscv/logs/plymouth/oe_test_service_plymouth-quit/2023-04-26-19:29:44.log,None
,oe_test_service_plymouth-quit-wait,success,./mugen-riscv/logs/plymouth/oe_test_service_plymouth-quit-wait/2023-04-26-19:31:49.log,None
,oe_test_service_plymouth-read-write,success,./mugen-riscv/logs/plymouth/oe_test_service_plymouth-read-write/2023-04-26-19:34:02.log,None
,oe_test_service_plymouth-reboot,success,./mugen-riscv/logs/plymouth/oe_test_service_plymouth-reboot/2023-04-26-19:35:59.log,None
,oe_test_service_plymouth-start,success,./mugen-riscv/logs/plymouth/oe_test_service_plymouth-start/2023-04-26-19:38:02.log,None
,oe_test_service_plymouth-switch-root,success,./mugen-riscv/logs/plymouth/oe_test_service_plymouth-switch-root/2023-04-26-19:40:10.log,None
,oe_test_service_systemd-ask-password-plymouth,success,./mugen-riscv/logs/plymouth/oe_test_service_systemd-ask-password-plymouth/2023-04-26-19:42:17.log,None
pngquant,oe_test_pngquant,success,./mugen-riscv/logs/pngquant/oe_test_pngquant/2023-04-26-19:32:14.log,None
postfix,oe_test_postfix_configuration,success,./mugen-riscv/logs/postfix/oe_test_postfix_configuration/2023-04-26-19:52:25.log,None
,oe_test_service_postfix,success,./mugen-riscv/logs/postfix/oe_test_service_postfix/2023-04-26-19:49:08.log,None
powertop,oe_test_powertop,success,./mugen-riscv/logs/powertop/oe_test_powertop/2023-04-26-19:51:16.log,None
,oe_test_service_powertop,success,./mugen-riscv/logs/powertop/oe_test_service_powertop/2023-04-26-19:50:49.log,None
qperf,oe_test_qperf_01,success,./mugen-riscv/logs/qperf/oe_test_qperf_01/2023-04-26-21:04:33.log,None
rpcbind,oe_test_service_rpcbind,success,./mugen-riscv/logs/rpcbind/oe_test_service_rpcbind/2023-04-26-23:28:58.log,None
,oe_test_socket_rpcbind,success,./mugen-riscv/logs/rpcbind/oe_test_socket_rpcbind/2023-04-26-23:31:21.log,None
rpmlint,oe_test_rpmdiff,success,./mugen-riscv/logs/rpmlint/oe_test_rpmdiff/2023-04-26-23:34:56.log,None
,oe_test_rpmlint,success,./mugen-riscv/logs/rpmlint/oe_test_rpmlint/2023-04-26-23:36:28.log,None
rrdtool,oe_test_rrdtool_create_01,success,./mugen-riscv/logs/rrdtool/oe_test_rrdtool_create_01/2023-04-26-23:44:28.log,None
,oe_test_rrdtool_create_02,success,./mugen-riscv/logs/rrdtool/oe_test_rrdtool_create_02/2023-04-26-23:45:53.log,None
,oe_test_rrdtool_dump,success,./mugen-riscv/logs/rrdtool/oe_test_rrdtool_dump/2023-04-27-00:21:24.log,None
,oe_test_rrdtool_fetch,success,./mugen-riscv/logs/rrdtool/oe_test_rrdtool_fetch/2023-04-27-00:24:18.log,None
,oe_test_rrdtool_flushcached,success,./mugen-riscv/logs/rrdtool/oe_test_rrdtool_flushcached/2023-04-27-00:30:23.log,None
,oe_test_rrdtool_graph_01,success,./mugen-riscv/logs/rrdtool/oe_test_rrdtool_graph_01/2023-04-26-23:48:43.log,None
,oe_test_rrdtool_graph_02,success,./mugen-riscv/logs/rrdtool/oe_test_rrdtool_graph_02/2023-04-26-23:50:16.log,None
,oe_test_rrdtool_graph_03,success,./mugen-riscv/logs/rrdtool/oe_test_rrdtool_graph_03/2023-04-26-23:51:56.log,None
,oe_test_rrdtool_graph_04,success,./mugen-riscv/logs/rrdtool/oe_test_rrdtool_graph_04/2023-04-26-23:53:41.log,None
,oe_test_rrdtool_graph_05,success,./mugen-riscv/logs/rrdtool/oe_test_rrdtool_graph_05/2023-04-26-23:55:25.log,None
,oe_test_rrdtool_graph_06,success,./mugen-riscv/logs/rrdtool/oe_test_rrdtool_graph_06/2023-04-26-23:57:06.log,None
,oe_test_rrdtool_graph_07,success,./mugen-riscv/logs/rrdtool/oe_test_rrdtool_graph_07/2023-04-26-23:58:43.log,None
,oe_test_rrdtool_graph_08,success,./mugen-riscv/logs/rrdtool/oe_test_rrdtool_graph_08/2023-04-27-00:00:21.log,None
,oe_test_rrdtool_graph_09,success,./mugen-riscv/logs/rrdtool/oe_test_rrdtool_graph_09/2023-04-27-00:02:04.log,None
,oe_test_rrdtool_graph_10,success,./mugen-riscv/logs/rrdtool/oe_test_rrdtool_graph_10/2023-04-27-00:03:46.log,None
,oe_test_rrdtool_graphv_01,success,./mugen-riscv/logs/rrdtool/oe_test_rrdtool_graphv_01/2023-04-27-00:05:26.log,None
,oe_test_rrdtool_graphv_02,success,./mugen-riscv/logs/rrdtool/oe_test_rrdtool_graphv_02/2023-04-27-00:07:09.log,None
,oe_test_rrdtool_graphv_03,success,./mugen-riscv/logs/rrdtool/oe_test_rrdtool_graphv_03/2023-04-27-00:08:40.log,None
,oe_test_rrdtool_graphv_04,success,./mugen-riscv/logs/rrdtool/oe_test_rrdtool_graphv_04/2023-04-27-00:10:10.log,None
,oe_test_rrdtool_graphv_05,success,./mugen-riscv/logs/rrdtool/oe_test_rrdtool_graphv_05/2023-04-27-00:11:43.log,None
,oe_test_rrdtool_graphv_06,success,./mugen-riscv/logs/rrdtool/oe_test_rrdtool_graphv_06/2023-04-27-00:13:12.log,None
,oe_test_rrdtool_graphv_07,success,./mugen-riscv/logs/rrdtool/oe_test_rrdtool_graphv_07/2023-04-27-00:14:48.log,None
,oe_test_rrdtool_graphv_08,success,./mugen-riscv/logs/rrdtool/oe_test_rrdtool_graphv_08/2023-04-27-00:16:36.log,None
,oe_test_rrdtool_graphv_09,success,./mugen-riscv/logs/rrdtool/oe_test_rrdtool_graphv_09/2023-04-27-00:18:14.log,None
,oe_test_rrdtool_graphv_10,success,./mugen-riscv/logs/rrdtool/oe_test_rrdtool_graphv_10/2023-04-27-00:19:53.log,None
,oe_test_rrdtool_info,success,./mugen-riscv/logs/rrdtool/oe_test_rrdtool_info/2023-04-27-00:26:01.log,None
,oe_test_rrdtool_restore,success,./mugen-riscv/logs/rrdtool/oe_test_rrdtool_restore/2023-04-27-00:22:50.log,None
,oe_test_rrdtool_rrdcached_01,success,./mugen-riscv/logs/rrdtool/oe_test_rrdtool_rrdcached_01/2023-04-27-00:31:45.log,None
,oe_test_rrdtool_rrdcached_02,success,./mugen-riscv/logs/rrdtool/oe_test_rrdtool_rrdcached_02/2023-04-27-00:33:09.log,None
,oe_test_rrdtool_rrdcreate_01,success,./mugen-riscv/logs/rrdtool/oe_test_rrdtool_rrdcreate_01/2023-04-27-00:34:36.log,None
,oe_test_rrdtool_rrdcreate_02,success,./mugen-riscv/logs/rrdtool/oe_test_rrdtool_rrdcreate_02/2023-04-27-00:36:01.log,None
,oe_test_rrdtool_update,success,./mugen-riscv/logs/rrdtool/oe_test_rrdtool_update/2023-04-26-23:47:17.log,None
,oe_test_rrdtool_xport_01,success,./mugen-riscv/logs/rrdtool/oe_test_rrdtool_xport_01/2023-04-27-00:27:30.log,None
,oe_test_rrdtool_xport_02,success,./mugen-riscv/logs/rrdtool/oe_test_rrdtool_xport_02/2023-04-27-00:28:57.log,None
,oe_test_service_rrdcached,success,./mugen-riscv/logs/rrdtool/oe_test_service_rrdcached/2023-04-26-23:40:29.log,None
,oe_test_socket_rrdcached,success,./mugen-riscv/logs/rrdtool/oe_test_socket_rrdcached/2023-04-26-23:42:34.log,None
rsync,oe_test_service_rsyncd,success,./mugen-riscv/logs/rsync/oe_test_service_rsyncd/2023-04-27-00:13:10.log,None
,oe_test_socket_rsyncd,success,./mugen-riscv/logs/rsync/oe_test_socket_rsyncd/2023-04-27-00:15:24.log,None
rtkit,oe_test_service_rtkit-daemon,success,./mugen-riscv/logs/rtkit/oe_test_service_rtkit-daemon/2023-04-27-00:39:03.log,None
sane-backends,oe_test_socket_saned,success,./mugen-riscv/logs/sane-backends/oe_test_socket_saned/2023-04-27-02:16:42.log,None
sendmail,oe_test_service_sendmail,success,./mugen-riscv/logs/sendmail/oe_test_service_sendmail/2023-04-27-02:44:41.log,None
,oe_test_service_sm-client,success,./mugen-riscv/logs/sendmail/oe_test_service_sm-client/2023-04-27-02:53:16.log,None
smartmontools,oe_test_service_smartd,success,./mugen-riscv/logs/smartmontools/oe_test_service_smartd/2023-04-27-02:45:11.log,None
spice-vdagent,oe_test_service_spice-vdagentd,success,./mugen-riscv/logs/spice-vdagent/oe_test_service_spice-vdagentd/2023-04-27-03:05:46.log,None
,oe_test_socket_spice-vdagentd,success,./mugen-riscv/logs/spice-vdagent/oe_test_socket_spice-vdagentd/2023-04-27-03:06:43.log,None
squid,oe_test_service_squid,success,./mugen-riscv/logs/squid/oe_test_service_squid/2023-04-27-03:09:29.log,None
sssd,oe_test_service_sssd,success,./mugen-riscv/logs/sssd/oe_test_service_sssd/2023-04-27-03:24:45.log,None
,oe_test_service_sssd-autofs,success,./mugen-riscv/logs/sssd/oe_test_service_sssd-autofs/2023-04-27-03:13:29.log,None
,oe_test_service_sssd-ifp,success,./mugen-riscv/logs/sssd/oe_test_service_sssd-ifp/2023-04-27-03:15:23.log,None
,oe_test_service_sssd-kcm,success,./mugen-riscv/logs/sssd/oe_test_service_sssd-kcm/2023-04-27-03:17:28.log,None
,oe_test_service_sssd-nss,success,./mugen-riscv/logs/sssd/oe_test_service_sssd-nss/2023-04-27-03:19:35.log,None
,oe_test_service_sssd-pac,success,./mugen-riscv/logs/sssd/oe_test_service_sssd-pac/2023-04-27-03:21:12.log,None
,oe_test_service_sssd-pam,success,./mugen-riscv/logs/sssd/oe_test_service_sssd-pam/2023-04-27-03:22:53.log,None
,oe_test_service_sssd-ssh,success,./mugen-riscv/logs/sssd/oe_test_service_sssd-ssh/2023-04-27-03:27:04.log,None
,oe_test_service_sssd-sudo,success,./mugen-riscv/logs/sssd/oe_test_service_sssd-sudo/2023-04-27-03:28:50.log,None
,oe_test_socket_sssd-autofs,success,./mugen-riscv/logs/sssd/oe_test_socket_sssd-autofs/2023-04-27-03:30:30.log,None
,oe_test_socket_sssd-kcm,success,./mugen-riscv/logs/sssd/oe_test_socket_sssd-kcm/2023-04-27-03:32:45.log,None
,oe_test_socket_sssd-nss,success,./mugen-riscv/logs/sssd/oe_test_socket_sssd-nss/2023-04-27-03:34:55.log,None
,oe_test_socket_sssd-pac,success,./mugen-riscv/logs/sssd/oe_test_socket_sssd-pac/2023-04-27-03:36:35.log,None
,oe_test_socket_sssd-pam,success,./mugen-riscv/logs/sssd/oe_test_socket_sssd-pam/2023-04-27-03:40:36.log,None
,oe_test_socket_sssd-pam-priv,success,./mugen-riscv/logs/sssd/oe_test_socket_sssd-pam-priv/2023-04-27-03:38:50.log,None
,oe_test_socket_sssd-ssh,success,./mugen-riscv/logs/sssd/oe_test_socket_sssd-ssh/2023-04-27-03:42:54.log,None
,oe_test_socket_sssd-sudo,success,./mugen-riscv/logs/sssd/oe_test_socket_sssd-sudo/2023-04-27-03:45:25.log,None
switcheroo-control,oe_test_service_switcheroo-control,success,./mugen-riscv/logs/switcheroo-control/oe_test_service_switcheroo-control/2023-04-27-03:52:51.log,None
sysprof,oe_test_service_sysprof2,success,./mugen-riscv/logs/sysprof/oe_test_service_sysprof2/2023-04-27-03:56:24.log,None
,oe_test_service_sysprof3,success,./mugen-riscv/logs/sysprof/oe_test_service_sysprof3/2023-04-27-03:58:16.log,None
sysstat,oe_test_service_sysstat,success,./mugen-riscv/logs/sysstat/oe_test_service_sysstat/2023-04-27-04:03:12.log,None
,oe_test_service_sysstat-collect,success,./mugen-riscv/logs/sysstat/oe_test_service_sysstat-collect/2023-04-27-04:01:33.log,None
,oe_test_service_sysstat-summary,success,./mugen-riscv/logs/sysstat/oe_test_service_sysstat-summary/2023-04-27-04:05:02.log,None
,oe_test_sysstat_iostat,success,./mugen-riscv/logs/sysstat/oe_test_sysstat_iostat/2023-04-27-04:06:27.log,None
tang,oe_test_service_tangd-keygen,success,./mugen-riscv/logs/tang/oe_test_service_tangd-keygen/2023-04-27-04:09:26.log,None
,oe_test_service_tangd-update,success,./mugen-riscv/logs/tang/oe_test_service_tangd-update/2023-04-27-04:11:02.log,None
,oe_test_socket_tangd,success,./mugen-riscv/logs/tang/oe_test_socket_tangd/2023-04-27-04:12:26.log,None
telnet,oe_test_socket_telnet,success,./mugen-riscv/logs/telnet/oe_test_socket_telnet/2023-04-27-04:26:09.log,None
tftp,oe_test_service_tftp,success,./mugen-riscv/logs/tftp/oe_test_service_tftp/2023-04-27-04:26:22.log,None
,oe_test_socket_tftp,success,./mugen-riscv/logs/tftp/oe_test_socket_tftp/2023-04-27-04:28:12.log,None
tigervnc,oe_test_socket_xvnc,success,./mugen-riscv/logs/tigervnc/oe_test_socket_xvnc/2023-04-27-04:29:43.log,None
tog-pegasus,oe_test_service_tog-pegasus,success,./mugen-riscv/logs/tog-pegasus/oe_test_service_tog-pegasus/2023-04-27-04:31:30.log,None
upower,oe_test_service_upower,success,./mugen-riscv/logs/upower/oe_test_service_upower/2023-04-27-04:47:48.log,None
usbmuxd,oe_test_service_usbmuxd,success,./mugen-riscv/logs/usbmuxd/oe_test_service_usbmuxd/2023-04-27-04:50:28.log,None
valgrind,oe_test_valgrind,success,./mugen-riscv/logs/valgrind/oe_test_valgrind/2023-04-27-04:53:09.log,None
vsftpd,oe_test_service_vsftpd,success,./mugen-riscv/logs/vsftpd/oe_test_service_vsftpd/2023-04-27-04:59:36.log,None
,oe_test_target_vsftpd,success,./mugen-riscv/logs/vsftpd/oe_test_target_vsftpd/2023-04-27-05:01:21.log,None
xdelta,oe_test_xdelta_001,success,./mugen-riscv/logs/xdelta/oe_test_xdelta_001/2023-04-27-05:56:24.log,None
,oe_test_xdelta_002,success,./mugen-riscv/logs/xdelta/oe_test_xdelta_002/2023-04-27-06:07:50.log,None
,oe_test_xdelta_003,success,./mugen-riscv/logs/xdelta/oe_test_xdelta_003/2023-04-27-06:08:50.log,None
xfsprogs,oe_test_service_xfs_scrub_all,success,./mugen-riscv/logs/xfsprogs/oe_test_service_xfs_scrub_all/2023-04-27-06:11:17.log,None
xinetd,oe_test_service_xinetd,success,./mugen-riscv/logs/xinetd/oe_test_service_xinetd/2023-04-27-06:13:07.log,None
ypbind,oe_test_service_ypbind,success,./mugen-riscv/logs/ypbind/oe_test_service_ypbind/2023-04-27-06:29:59.log,None
ypserv,oe_test_service_yppasswdd,success,./mugen-riscv/logs/ypserv/oe_test_service_yppasswdd/2023-04-27-06:33:55.log,None
,oe_test_service_ypserv,success,./mugen-riscv/logs/ypserv/oe_test_service_ypserv/2023-04-27-06:36:35.log,None
,oe_test_service_ypxfrd,success,./mugen-riscv/logs/ypserv/oe_test_service_ypxfrd/2023-04-27-06:38:30.log,None
apr,oe_test_apr_001,success,./mugen-riscv/logs/apr/oe_test_apr_001/2023-06-16-03:44:57.log,None
,oe_test_apr_002,success,./mugen-riscv/logs/apr/oe_test_apr_002/2023-06-16-03:46:11.log,None
automake,oe_test_automake,success,./mugen-riscv/logs/automake/oe_test_automake/2023-06-16-03:41:51.log,None
diffutils,oe_test_diffutils_001,success,./mugen-riscv/logs/diffutils/oe_test_diffutils_001/2023-06-16-03:41:52.log,None
,oe_test_diffutils_002,success,./mugen-riscv/logs/diffutils/oe_test_diffutils_002/2023-06-16-03:42:18.log,None
,oe_test_diffutils_003,success,./mugen-riscv/logs/diffutils/oe_test_diffutils_003/2023-06-16-03:42:42.log,None
,oe_test_diffutils_004,success,./mugen-riscv/logs/diffutils/oe_test_diffutils_004/2023-06-16-03:43:05.log,None
flac,oe_test_flac,success,./mugen-riscv/logs/flac/oe_test_flac/2023-06-16-03:48:48.log,None
fribidi,oe_test_fribidi,success,./mugen-riscv/logs/fribidi/oe_test_fribidi/2023-06-16-03:51:19.log,None
gdb,oe_test_gdb_recovery_database,success,./mugen-riscv/logs/gdb/oe_test_gdb_recovery_database/2023-06-16-03:53:14.log,None
ghostscript,oe_test_ghostscript_001,success,./mugen-riscv/logs/ghostscript/oe_test_ghostscript_001/2023-06-16-03:55:11.log,None
,oe_test_ghostscript_002,success,./mugen-riscv/logs/ghostscript/oe_test_ghostscript_002/2023-06-16-03:57:33.log,None
grub2,oe_test_service_grub-boot-indeterminate,success,./mugen-riscv/logs/grub2/oe_test_service_grub-boot-indeterminate/2023-06-16-03:58:54.log,None
gsl,oe_test_gsl_histogram_01,success,./mugen-riscv/logs/gsl/oe_test_gsl_histogram_01/2023-06-16-04:00:36.log,None
,oe_test_gsl_randlist_01,success,./mugen-riscv/logs/gsl/oe_test_gsl_randlist_01/2023-06-16-04:01:31.log,None
,oe_test_gsl_randlist_02,success,./mugen-riscv/logs/gsl/oe_test_gsl_randlist_02/2023-06-16-04:02:22.log,None
,oe_test_gsl_randlist_03,success,./mugen-riscv/logs/gsl/oe_test_gsl_randlist_03/2023-06-16-04:03:14.log,None
,oe_test_gsl_randlist_04,success,./mugen-riscv/logs/gsl/oe_test_gsl_randlist_04/2023-06-16-04:04:27.log,None
libldb,oe_test_libldb,success,./mugen-riscv/logs/libldb/oe_test_libldb/2023-06-16-04:00:46.log,None
libmicrohttpd,oe_test_libmicrohttpd,success,./mugen-riscv/logs/libmicrohttpd/oe_test_libmicrohttpd/2023-06-16-04:02:39.log,None
libtar,oe_test_libtar,success,./mugen-riscv/logs/libtar/oe_test_libtar/2023-06-16-04:03:24.log,None
libxslt,oe_test_libxslt,success,./mugen-riscv/logs/libxslt/oe_test_libxslt/2023-06-16-04:05:45.log,None
nspr,oe_test_nspr_001,success,./mugen-riscv/logs/nspr/oe_test_nspr_001/2023-06-16-04:05:57.log,None
,oe_test_nspr_002,success,./mugen-riscv/logs/nspr/oe_test_nspr_002/2023-06-16-04:06:57.log,None
nss,oe_test_nss,success,./mugen-riscv/logs/nss/oe_test_nss/2023-06-16-03:41:52.log,None
openblas,oe_test_openblas,success,./mugen-riscv/logs/openblas/oe_test_openblas/2023-06-16-04:06:44.log,None
openwsman,oe_test_service_openwsmand,success,./mugen-riscv/logs/openwsman/oe_test_service_openwsmand/2023-06-16-04:09:28.log,None
pixman,oe_test_pixman,success,./mugen-riscv/logs/pixman/oe_test_pixman/2023-06-16-04:12:44.log,None
pkgconf,oe_test_pkgconf,success,./mugen-riscv/logs/pkgconf/oe_test_pkgconf/2023-06-16-04:15:07.log,None
poppler,oe_test_poppler,success,./mugen-riscv/logs/poppler/oe_test_poppler/2023-06-16-04:16:20.log,None
protobuf,oe_test_protobuf,success,./mugen-riscv/logs/protobuf/oe_test_protobuf/2023-06-16-04:17:38.log,None
python-blivet,oe_test_service_blivet,success,./mugen-riscv/logs/python-blivet/oe_test_service_blivet/2023-06-16-04:18:57.log,None
slang,oe_test_slang_001,success,./mugen-riscv/logs/slang/oe_test_slang_001/2023-06-16-04:22:34.log,None
sudo,oe_test_sudo_cvtsudoers,success,./mugen-riscv/logs/sudo/oe_test_sudo_cvtsudoers/2023-06-16-04:24:40.log,None
lmdb,oe_test_lmdb,success,./mugen-riscv/logs/lmdb/oe_test_lmdb/2023-06-16-23:31:09.log,None
os-basic,oe_test_ACL_dir,success,./mugen-riscv/logs/os-basic/oe_test_ACL_dir/2023-04-28-10:15:50.log,None
,oe_test_IOaccess_100Mfile,success,./mugen-riscv/logs/os-basic/oe_test_IOaccess_100Mfile/2023-04-28-09:16:54.log,None
,oe_test_IOaccess_1Gfile,success,./mugen-riscv/logs/os-basic/oe_test_IOaccess_1Gfile/2023-05-22-04:15:57.log,None
,oe_test_IOaccess_500Mfile,success,./mugen-riscv/logs/os-basic/oe_test_IOaccess_500Mfile/2023-04-28-08:53:17.log,None
,oe_test_ProcMgmt_at,success,./mugen-riscv/logs/os-basic/oe_test_ProcMgmt_at/2023-04-28-08:26:41.log,None
,oe_test_ProcMgmt_crontab_cmd,success,./mugen-riscv/logs/os-basic/oe_test_ProcMgmt_crontab_cmd/2023-04-28-08:25:29.log,None
,oe_test_ProcMgmt_crontab_cronfile,success,./mugen-riscv/logs/os-basic/oe_test_ProcMgmt_crontab_cronfile/2023-04-28-08:24:17.log,None
,oe_test_ProcMgmt_iostat,success,./mugen-riscv/logs/os-basic/oe_test_ProcMgmt_iostat/2023-04-28-08:23:01.log,None
,oe_test_ProcMgmt_pgrep,success,./mugen-riscv/logs/os-basic/oe_test_ProcMgmt_pgrep/2023-04-28-08:22:46.log,None
,oe_test_ProcMgmt_ps,success,./mugen-riscv/logs/os-basic/oe_test_ProcMgmt_ps/2023-04-28-08:22:29.log,None
,oe_test_ProcMgmt_sar,success,./mugen-riscv/logs/os-basic/oe_test_ProcMgmt_sar/2023-04-28-08:20:26.log,None
,oe_test_ProcMgmt_start_kill,success,./mugen-riscv/logs/os-basic/oe_test_ProcMgmt_start_kill/2023-04-28-08:19:58.log,None
,oe_test_ProcMgmt_top,success,./mugen-riscv/logs/os-basic/oe_test_ProcMgmt_top/2023-04-28-08:19:44.log,None
,oe_test_ProcMgmt_vmstat,success,./mugen-riscv/logs/os-basic/oe_test_ProcMgmt_vmstat/2023-04-28-08:19:18.log,None
,oe_test_USBinfo,success,./mugen-riscv/logs/os-basic/oe_test_USBinfo/2023-04-28-08:18:20.log,None
,oe_test_ar,success,./mugen-riscv/logs/os-basic/oe_test_ar/2023-04-28-10:16:38.log,None
,oe_test_auditc_01,success,./mugen-riscv/logs/os-basic/oe_test_auditc_01/2023-04-28-10:18:01.log,None
,oe_test_autoscan,success,./mugen-riscv/logs/os-basic/oe_test_autoscan/2023-04-28-03:30:47.log,None
,oe_test_b2sum,success,./mugen-riscv/logs/os-basic/oe_test_b2sum/2023-04-28-03:39:30.log,None
,oe_test_base32,success,./mugen-riscv/logs/os-basic/oe_test_base32/2023-04-28-03:29:52.log,None
,oe_test_base64,success,./mugen-riscv/logs/os-basic/oe_test_base64/2023-04-28-03:31:08.log,None
,oe_test_basename,success,./mugen-riscv/logs/os-basic/oe_test_basename/2023-04-28-10:17:19.log,None
,oe_test_basic_UserMgmt_permission,success,./mugen-riscv/logs/os-basic/oe_test_basic_UserMgmt_permission/2023-04-28-10:04:39.log,None
,oe_test_basic_create_group,success,./mugen-riscv/logs/os-basic/oe_test_basic_create_group/2023-04-28-08:45:23.log,None
,oe_test_basic_modify_group,success,./mugen-riscv/logs/os-basic/oe_test_basic_modify_group/2023-04-28-08:45:38.log,None
,oe_test_basic_modify_user,success,./mugen-riscv/logs/os-basic/oe_test_basic_modify_user/2023-04-28-08:45:56.log,None
,oe_test_basic_set_account_expiration_time,success,./mugen-riscv/logs/os-basic/oe_test_basic_set_account_expiration_time/2023-04-28-10:06:38.log,None
,oe_test_basic_set_permissions,success,./mugen-riscv/logs/os-basic/oe_test_basic_set_permissions/2023-04-28-10:06:57.log,None
,oe_test_brotli,success,./mugen-riscv/logs/os-basic/oe_test_brotli/2023-04-28-10:11:27.log,None
,oe_test_bsdcat,success,./mugen-riscv/logs/os-basic/oe_test_bsdcat/2023-04-28-03:38:30.log,None
,oe_test_bzcmp,success,./mugen-riscv/logs/os-basic/oe_test_bzcmp/2023-04-28-11:09:42.log,None
,oe_test_c_stat,success,./mugen-riscv/logs/os-basic/oe_test_c_stat/2023-04-28-11:05:05.log,None
,oe_test_cairo,success,./mugen-riscv/logs/os-basic/oe_test_cairo/2023-04-28-11:00:47.log,None
,oe_test_cal,success,./mugen-riscv/logs/os-basic/oe_test_cal/2023-04-28-03:30:30.log,None
,oe_test_chgrp,success,./mugen-riscv/logs/os-basic/oe_test_chgrp/2023-04-28-03:37:57.log,None
,oe_test_chrony_Manuall,success,./mugen-riscv/logs/os-basic/oe_test_chrony_Manuall/2023-04-28-08:51:16.log,None
,oe_test_chrony_chronyc_cmd,success,./mugen-riscv/logs/os-basic/oe_test_chrony_chronyc_cmd/2023-04-28-08:46:14.log,None
,oe_test_chrony_chronyc_hardwaretime,success,./mugen-riscv/logs/os-basic/oe_test_chrony_chronyc_hardwaretime/2023-04-28-08:47:28.log,None
,oe_test_chrony_chronyc_ntpstat,success,./mugen-riscv/logs/os-basic/oe_test_chrony_chronyc_ntpstat/2023-04-28-08:48:43.log,None
,oe_test_chrony_chronyd,success,./mugen-riscv/logs/os-basic/oe_test_chrony_chronyd/2023-04-28-08:50:03.log,None
,oe_test_chroot,success,./mugen-riscv/logs/os-basic/oe_test_chroot/2023-04-28-11:05:24.log,None
,oe_test_cksum,success,./mugen-riscv/logs/os-basic/oe_test_cksum/2023-04-28-03:37:24.log,None
,oe_test_cmd_id,success,./mugen-riscv/logs/os-basic/oe_test_cmd_id/2023-04-28-08:52:27.log,None
,oe_test_cmd_su_user,success,./mugen-riscv/logs/os-basic/oe_test_cmd_su_user/2023-04-28-08:37:35.log,None
,oe_test_cmd_sudo,success,./mugen-riscv/logs/os-basic/oe_test_cmd_sudo/2023-04-28-08:52:43.log,None
,oe_test_comm,success,./mugen-riscv/logs/os-basic/oe_test_comm/2023-04-28-03:29:01.log,None
,oe_test_cut,success,./mugen-riscv/logs/os-basic/oe_test_cut/2023-04-28-03:38:14.log,None
,oe_test_date,success,./mugen-riscv/logs/os-basic/oe_test_date/2023-04-28-08:37:23.log,None
,oe_test_diff3,success,./mugen-riscv/logs/os-basic/oe_test_diff3/2023-04-28-03:35:16.log,None
,oe_test_disk_tuned_disable,success,./mugen-riscv/logs/os-basic/oe_test_disk_tuned_disable/2023-04-28-08:40:21.log,None
,oe_test_disk_tuned_install,success,./mugen-riscv/logs/os-basic/oe_test_disk_tuned_install/2023-04-28-08:35:02.log,None
,oe_test_disk_tuned_modify,success,./mugen-riscv/logs/os-basic/oe_test_disk_tuned_modify/2023-04-28-08:38:02.log,None
,oe_test_disk_tuned_new,success,./mugen-riscv/logs/os-basic/oe_test_disk_tuned_new/2023-04-28-08:32:38.log,None
,oe_test_disk_tuned_set,success,./mugen-riscv/logs/os-basic/oe_test_disk_tuned_set/2023-04-28-08:28:51.log,None
,oe_test_du,success,./mugen-riscv/logs/os-basic/oe_test_du/2023-04-28-10:16:22.log,None
,oe_test_exiv2,success,./mugen-riscv/logs/os-basic/oe_test_exiv2/2023-04-28-10:07:41.log,None
,oe_test_expr,success,./mugen-riscv/logs/os-basic/oe_test_expr/2023-04-28-03:28:44.log,None
,oe_test_gcc_01,success,./mugen-riscv/logs/os-basic/oe_test_gcc_01/2023-04-28-11:07:43.log,None
,oe_test_glibc,success,./mugen-riscv/logs/os-basic/oe_test_glibc/2023-04-28-11:00:28.log,None
