测试套/软件包名,测试用例名,状态,日志文件,原因
corosync-qdevice,oe_test_service_corosync-qdevice,x86 fail,./mugen-riscv/logs/corosync-qdevice/oe_test_service_corosync-qdevice/2023-05-25-18:10:59.log,x86 fail
corosync,oe_test_service_corosync-notifyd,x86 fail,./mugen-riscv/logs/corosync/oe_test_service_corosync-notifyd/2023-05-25-18:17:25.log,x86 fail
,oe_test_service_corosync,x86 fail,./mugen-riscv/logs/corosync/oe_test_service_corosync/2023-05-25-18:05:04.log,x86 fail
,oe_test_service_spausedd,x86 fail,./mugen-riscv/logs/corosync/oe_test_service_spausedd/2023-05-25-18:03:16.log,x86 fail
cppcheck,oe_test_cppcheck,x86 fail,./mugen-riscv/logs/cppcheck/oe_test_cppcheck/2023-05-25-18:32:32.log,x86 fail
crontabs,oe_test_crontabs,x86 fail,./mugen-riscv/logs/crontabs/oe_test_crontabs/2023-05-25-16_38_51.log,x86 fail
dblatex,oe_test_dblatex_dblatex_01,x86 fail,./mugen-riscv/logs/dblatex/oe_test_dblatex_dblatex_01/2023-05-25-19:22:26.log,x86 fail
,oe_test_dblatex_dblatex_02,x86 fail,./mugen-riscv/logs/dblatex/oe_test_dblatex_dblatex_02/2023-05-25-19:52:44.log,x86 fail
,oe_test_dblatex_dblatex_03,x86 fail,./mugen-riscv/logs/dblatex/oe_test_dblatex_dblatex_03/2023-05-25-20:07:49.log,x86 fail
,oe_test_dblatex_dblatex_04,x86 fail,./mugen-riscv/logs/dblatex/oe_test_dblatex_dblatex_04/2023-05-25-20:14:51.log,x86 fail
,oe_test_dblatex_dblatex_05,x86 fail,./mugen-riscv/logs/dblatex/oe_test_dblatex_dblatex_05/2023-05-25-20:21:56.log,x86 fail
,oe_test_dblatex_dblatex_06,x86 fail,./mugen-riscv/logs/dblatex/oe_test_dblatex_dblatex_06/2023-05-25-20:52:14.log,x86 fail
dbxtool,oe_test_service_dbxtool,x86 fail,./mugen-riscv/logs/dbxtool/oe_test_service_dbxtool/2023-05-25-21:05:52.log,x86 fail
dejagnu,oe_test_dejagnu_runtest_01,x86 fail,./mugen-riscv/logs/dejagnu/oe_test_dejagnu_runtest_01/2023-05-25-21:13:30.log,x86 fail
derby,oe_test_service_derby,x86 fail,./mugen-riscv/logs/derby/oe_test_service_derby/2023-05-25-21:30:29.log,x86 fail
dhcp,oe_test_service_dhcpd,x86 fail,./mugen-riscv/logs/dhcp/oe_test_service_dhcpd/2023-05-25-21:39:19.log,x86 fail
,oe_test_service_dhcpd6,x86 fail,./mugen-riscv/logs/dhcp/oe_test_service_dhcpd6/2023-05-25-21:38:13.log,x86 fail
digest-list-tools,oe_test_service_setup-ima-digest-lists,x86 fail,./mugen-riscv/logs/digest-list-tools/oe_test_service_setup-ima-digest-lists/2023-05-25-21:49:13.log,x86 fail
dmidecode,oe_test_dmidecode,x86 fail,./mugen-riscv/logs/dmidecode/oe_test_dmidecode/2023-05-25-22:30:42.log,x86 fail
dnf,oe_test_dnf_enabled_enablerepo,x86 fail,./mugen-riscv/logs/dnf/oe_test_dnf_enabled_enablerepo/2023-05-25-17_06_44.log,x86 fail
,oe_test_dnf_list_mark,x86 fail,./mugen-riscv/logs/dnf/oe_test_dnf_list_mark/2023-05-25-17_14_32.log,x86 fail
,oe_test_dnf_reinstall_repoinfo,x86 fail,./mugen-riscv/logs/dnf/oe_test_dnf_reinstall_repoinfo/2023-05-25-17_20_55.log,x86 fail
,oe_test_dnf_repeat-upgrade-downgrade,x86 fail,./mugen-riscv/logs/dnf/oe_test_dnf_repeat-upgrade-downgrade/2023-05-25-17_35_52.log,x86 fail
docker-engine,oe_test_service_docker,x86 fail,./mugen-riscv/logs/docker-engine/oe_test_service_docker/2023-05-25-23:31:48.log,x86 fail
easymock,oe_test_easymock_spring,x86 fail,./mugen-riscv/logs/easymock/oe_test_easymock_spring/2023-05-26-01:04:28.log,x86 fail
ebtables,oe_test_service_ebtables,x86 fail,./mugen-riscv/logs/ebtables/oe_test_service_ebtables/2023-05-26-02:18:40.log,x86 fail
etcd,oe_test_etcd_03,x86 fail,./mugen-riscv/logs/etcd/oe_test_etcd_03/2023-05-26-14:05:56.log,x86 fail
,oe_test_etcd_05,x86 fail,./mugen-riscv/logs/etcd/oe_test_etcd_05/2023-05-26-15:06:29.log,x86 fail
fastdfs,oe_test_fastdfs_01,x86 fail,./mugen-riscv/logs/fastdfs/oe_test_fastdfs_01/2023-05-26-13:47:56.log,x86 fail
,oe_test_fastdfs_02,x86 fail,./mugen-riscv/logs/fastdfs/oe_test_fastdfs_02/2023-05-26-13:52:31.log,x86 fail
,oe_test_fastdfs_03,x86 fail,./mugen-riscv/logs/fastdfs/oe_test_fastdfs_03/2023-05-26-13:56:05.log,x86 fail
,oe_test_fastdfs_04,x86 fail,./mugen-riscv/logs/fastdfs/oe_test_fastdfs_04/2023-05-26-14:00:05.log,x86 fail
fcgi,oe_test_fcgi,x86 fail,./mugen-riscv/logs/fcgi/oe_test_fcgi/2023-05-26-14:06:31.log,x86 fail
fftw,oe_test_fftw_fftw-wisdom-to-conf,x86 fail,./mugen-riscv/logs/fftw/oe_test_fftw_fftw-wisdom-to-conf/2023-05-26-14:22:42.log,x86 fail
