测试套/软件包名,测试用例名,状态,日志文件,原因
,oe_test_fuse,success,./mugen-riscv/logs/os-basic/oe_test_fuse/2023-09-13-13:25:04.log,None
,oe_test_aureport,success,./mugen-riscv/logs/os-basic/oe_test_aureport/2023-09-13-11:00:32.log,None
,oe_test_exiv2,success,./mugen-riscv/logs/os-basic/oe_test_exiv2/2023-09-13-14:11:04.log,None
,oe_test_lastb,success,./mugen-riscv/logs/os-basic/oe_test_lastb/2023-09-13-14:03:07.log,None
,oe_test_gsettings,success,./mugen-riscv/logs/os-basic/oe_test_gsettings/2023-09-13-11:13:50.log,None
,oe_test_server_mariadb_onlinebackup,success,./mugen-riscv/logs/os-basic/oe_test_server_mariadb_onlinebackup/2023-09-13-12:01:50.log,None
,oe_test_basename,success,./mugen-riscv/logs/os-basic/oe_test_basename/2023-09-13-13:31:10.log,None
,oe_test_tail,success,./mugen-riscv/logs/os-basic/oe_test_tail/2023-09-13-12:31:52.log,None
,oe_test_power_output_HTML,success,./mugen-riscv/logs/os-basic/oe_test_power_output_HTML/2023-09-13-12:35:58.log,None
,oe_test_cmd_su_user,success,./mugen-riscv/logs/os-basic/oe_test_cmd_su_user/2023-09-13-12:29:53.log,None
,oe_test_server_mariadb_backup,success,./mugen-riscv/logs/os-basic/oe_test_server_mariadb_backup/2023-09-13-11:52:10.log,None
,oe_test_ProcMgmt_top,success,./mugen-riscv/logs/os-basic/oe_test_ProcMgmt_top/2023-09-13-11:03:28.log,None
,oe_test_server_mariadb_backuptable,success,./mugen-riscv/logs/os-basic/oe_test_server_mariadb_backuptable/2023-09-13-13:14:15.log,None
,oe_test_cmd_sudo,success,./mugen-riscv/logs/os-basic/oe_test_cmd_sudo/2023-09-13-12:34:09.log,None
,oe_test_groff,success,./mugen-riscv/logs/os-basic/oe_test_groff/2023-09-13-13:30:31.log,None
,oe_test_disk_io_sched,success,./mugen-riscv/logs/os-basic/oe_test_disk_io_sched/2023-09-13-12:00:56.log,None
,oe_test_chgrp,success,./mugen-riscv/logs/os-basic/oe_test_chgrp/2023-09-13-13:31:16.log,None
,oe_test_chrony_chronyc_ntpstat,success,./mugen-riscv/logs/os-basic/oe_test_chrony_chronyc_ntpstat/2023-09-13-11:08:09.log,None
,oe_test_ProcMgmt_crontab_cronfile,success,./mugen-riscv/logs/os-basic/oe_test_ProcMgmt_crontab_cronfile/2023-09-13-11:55:50.log,None
,oe_test_xzmore,success,./mugen-riscv/logs/os-basic/oe_test_xzmore/2023-09-13-11:59:35.log,None
,oe_test_vim,success,./mugen-riscv/logs/os-basic/oe_test_vim/2023-09-13-10:40:31.log,None
,oe_test_basic_create_group,success,./mugen-riscv/logs/os-basic/oe_test_basic_create_group/2023-09-13-11:00:40.log,None
,oe_test_xzless,success,./mugen-riscv/logs/os-basic/oe_test_xzless/2023-09-13-12:37:01.log,None
,oe_test_bzless,success,./mugen-riscv/logs/os-basic/oe_test_bzless/2023-09-13-10:36:32.log,None
